ŞirketID,yıl,ay,Dönem Net Kar/Zararı,Nakit ve Nakit Benzerleri,Finansal Yatırımlar,Ticari Alacaklar,Finans Sektörü Faaliyetlerinden Alacaklar,Türkiye Cumhuriyet Merkez Bankası Hesabı,Diğer Alacaklar,Müşteri Sözleşmelerinden Doğan Varlıklar,İmtiyaz Sözleşmelerine İlişkin Finansal Varlıklar,Türev Araçlar,Stoklar,Peşin Ödenmiş Giderler,Cari Dönem Vergisiyle İlgili Varlıklar,Diğer Dönen Varlıklar,Satış Amacıyla Elde Tutulan Duran Varlıklar,Toplam Dönen Varlıklar,Finansal Yatırımlar.1,"    İştirakler, İş Ortaklıkları ve Bağlı Ortaklıklardaki Yatırımlar",Ticari Alacaklar.1,Finans Sektörü Faaliyetlerinden Alacaklar.1,Diğer Alacaklar.1,Müşteri Sözleşmelerinden Doğan Varlıklar.1,İmtiyaz Sözleşmelerine İlişkin Finansal Varlıklar.1,Türev Araçlar.1,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Yatırım Amaçlı Gayrimenkuller,Maddi Duran Varlıklar,Kullanım Hakkı Varlıkları,Maddi Olmayan Duran Varlıklar,Peşin Ödenmiş Giderler.1,Ertelenmiş Vergi Varlığı,Diğer Duran Varlıklar,Toplam Duran Varlıklar,Toplam Varlıklar,Finansal Borçlar,Diğer Finansal Yükümlülükler,Ticari Borçlar,Finans Sektörü Faaliyetlerinden Borçlar,Çalışanlara Sağlanan Faydalar Kapsamında Borçlar,Diğer Borçlar,Müşteri Sözleşmelerinden Doğan Yükümlülükler,Türev Araçlar.2,Devlet Teşvik ve Yardımları,Ertelenmiş Gelirler,Dönem Karı Vergi Yükümlülüğü,Kısa Vadeli Karşılıklar,Diğer Kısa Vadeli Yükümlülükler,Satış Amaçlı Sınıflandırılan Varlık Gruplarına İlişkin Yükümlülükler,Toplam Kısa Vadeli Yükümlülükler,Finansal Borçlar.1,Diğer Finansal Yükümlülükler.1,Ticari Borçlar.1,Finans Sektörü Faaliyetlerinden Borçlar.1,Çalışanlara Sağlanan Faydalar Kapsamında Borçlar.1,Diğer Borçlar.1,Müşteri Sözleşmelerinden Doğan Yükümlülükler.1,Devlet Teşvik ve Yardımları.1,Özkaynak Yöntemiyle Değerlenen Yatırımlardan Yükümlülükler,Türev Araçlar.3,Ertelenmiş Gelirler.1,Uzun vadeli Karşılıklar,Cari Dönem Vergisiyle İlgili Borçlar,Ertelenmiş Vergi Yükümlülüğü,Diğer Uzun Vadeli Yükümlülükler,Toplam Uzun Vadeli Yükümlülükler,Ana Ortaklığa Ait Özkaynaklar,Ödenmiş Sermaye,Sermaye Düzeltme Farkları,Birleşme Denkleştirme Hesabı,Pay Sahiplerinin İlave Sermaye Katkıları,Sermaye Avansı,Geri Alınmış Paylar (-),Karşılıklı İştirak Sermaye Düzeltmesi (-),Paylara İlişkin Primler (İskontolar),Kar veya Zararda Yeniden Sınıflandırılmayacak Birikmiş Diğer Kapsamlı Gelirler (Giderler),Kar veya Zararda Yeniden Sınıflandırılacak Birikmiş Diğer Kapsamlı Gelirler (Giderler),Kardan Ayrılan Kısıtlanmış Yedekler,Diğer Özkaynak Payları,Diğer Yedekler,Ödenen Kar Payı Avansları (Net) (-),Geçmiş Yıllar Kar/Zararları,Azınlık Payları,Toplam Özkaynaklar,Toplam Kaynaklar,Hedge Dahil Net Yabancı Para Pozisyonu,Satış Gelirleri,Yurt İçi Satışlar,Yurt Dışı Satışlar,Satışların Maliyeti (-),Ticari Faaliyetlerden Brüt Kar (Zarar),"    Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","    Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)",Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Brüt Kar (Zarar),Genel Yönetim Giderleri (-),"    Pazarlama, Satış ve Dağıtım Giderleri (-)",Araştırma ve Geliştirme Giderleri (-),Diğer Faaliyet Gelirleri,Diğer Faaliyet Giderleri (-),Faaliyet Karı (Zararı),Yatırım Faaliyetlerinden Gelirler,Yatırım Faaliyetlerinden Giderler (-),TFRS 9 Uyarınca Belirlenen Değer Düşüklüğü Kazançları (Zararları) ve Değer Düşüklüğü Zararlarının İptalleri,Özkaynak Yöntemiyle Değerlenen Yatırımların Karlarından (Zararlarından) Paylar,"    İştirakler, Müşterek Kontrol Edilen İşletmeler ve Bağlı Ortaklıklardan Diğer Gelirler (Giderler)",Finansman Geliri (Gideri) Öncesi Faaliyet Karı (Zararı),(Esas Faaliyet Dışı) Finansal Gelirler,(Esas Faaliyet Dışı) Finansal Giderler (-),Net Parasal Pozisyon Kazançları (Kayıpları),Sürdürülen Faaliyetler Vergi Öncesi Karı (Zararı),Sürdürülen Faaliyetler Vergi Geliri (Gideri),Dönem Vergi Geliri (Gideri),Ertelenmiş Vergi Geliri (Gideri),Sürdürülen Faaliyetler Dönem Karı/Zararı,Durdurulan Faaliyetler Dönem Karı/Zararı,Dönem Karı (Zararı),Azınlık Payları.1,Ana Ortaklık Payları,Amortisman,İşletme Faaliyetlerinden Nakit Akışları,Dönem Karı (Zararı).1,Dönem Net Karı (Zararı) Mutabakatı İle İlgili Düzeltmeler,Amortisman ve İtfa Gideri İle İlgili Düzeltmeler,Değer Düşüklüğü (İptali) İle İlgili Düzeltmeler,Karşılıklar İle İlgili Düzeltmeler,Kar Payı (Geliri) Gideri ile İlgili Düzeltmeler,Pazarlıklı Satın Alım Sonucu Oluşan Kazanç ile İlgili Düzeltmeler,Faiz (Gelirleri) ve Giderleri İle İlgili Düzeltmeler,Devlet Teşviklerinden Elde Edilen Gelirler ile İlgili Düzeltmeler,Takas İşlemlerinden Kaynaklanan Kayıplar (Kazançlar) ile İlgili Düzeltmeler,Gerçekleşmemiş Yabancı Para Çevrim Farkları İle İlgili Düzeltmeler,Pay Bazlı Ödemeler İle İlgili Düzeltmeler,Hibe Krediler ile İlgili Düzeltmeler,Gerçeğe Uygun Değer Kayıpları (Kazançları) İle İlgili Düzeltmeler,Özkaynak Yöntemiyle Değerlenen Yatırımların Dağıtılmamış Karları ile İlgili Düzeltmeler,Vergi (Geliri) Gideri İle İlgili Düzeltmeler,Nakit Dışı Kalemlere İlişkin Diğer Düzeltmeler,Duran Varlıkların Elden Çıkarılmasından Kaynaklanan Kayıplar (Kazançlar) İle İlgili Düzeltmeler,Satış Amaçlı veya Ortaklara Dağıtılmak Üzere Elde Tutulan Duran Varlıkların Elden Çıkarılmasından Kaynaklanan Kayıplar (Kazançlar) ile İlgili Düzeltmeler,"    İştirak, İş ortaklığı ve Finansal Yatırımların Elden Çıkarılmasından veya Paylarındaki Değişim Sebebi ile Oluşan Kayıplar (Kazançlar) ile İlgili Düzeltmeler",Bağlı Ortaklıkların veya Müşterek Faaliyetlerin Elden Çıkarılmasından Kaynaklanan Kayıplar (Kazançlar) ile İlgili Düzeltmeler,Yatırım ya da Finansman Faaliyetlerinden Kaynaklanan Nakit Akışlarına Neden Olan Diğer Kalemlere İlişkin Düzeltmeler,Kar (Zarar) Mutabakatı İle İlgili Diğer Düzeltmeler,İşletme Sermayesinde Gerçekleşen Değişimler,Finansal Yatırımlardaki Azalış (Artış),Türkiye Cumhuriyet Merkez Bankası Hesabındaki Azalış (Artış),Ticari Alacaklardaki Azalış (Artış) ile İlgili Düzeltmeler,Finans Sektörü Faaliyetlerinden Alacaklarda Azalış (Artış),Faaliyetlerle İlgili Diğer Alacaklardaki Azalış (Artış) ile İlgili Düzeltmeler,Müşteri Sözleşmelerinden Doğan Varlıklardaki Azalış (Artış) İle İlgili Düzeltmeler,İmtiyaz Sözleşmelerine İlişkin Finansal Varlıklardaki Azalış (Artış),Türev Varlıklardaki Azalış (Artış),Stoklardaki Azalışlar (Artışlar) İle İlgili Düzeltmeler,Peşin Ödenmiş Giderlerdeki Azalış (Artış),Ticari Borçlardaki Artış (Azalış) ile İlgili Düzeltmeler,Finans Sektörü Faaliyetlerinden Borçlardaki Artış (Azalış),Çalışanlara Sağlanan Faydalar Kapsamında Borçlardaki Artış (Azalış),Müşteri Sözleşmelerinden Doğan Yükümlülüklerdeki Artış (Azalış) İle İlgili Düzeltmeler,Faaliyetler ile İlgili Diğer Borçlardaki Artış (Azalış) ile İlgili Düzeltmeler,Türev Yükümlülüklerdeki Artış (Azalış),Devlet Teşvik ve Yardımlarındaki Artış (Azalış),Ertelenmiş Gelirlerdeki Artış (Azalış),İşletme Sermayesinde Gerçekleşen Diğer Artış (Azalış) ile İlgili Düzeltmeler,Faaliyetlerden Elde Edilen Nakit Akışları,Alınan Temettüler,Ödenen Faiz,Alınan Faiz,Vergi İadeleri (Ödemeleri),"    İştirakler, İş Ortaklıkları ve/veya Müşterek Faaliyetlerin Sermaye Artırımına Katılımdan Kaynaklanan Nakit Çıkışları",Çalışanlara Sağlanan Faydalara İlişkin Karşılıklar Kapsamında Yapılan Ödemeler,Diğer Karşılıklara İlişkin Ödemeler,Vergi İadeleri (Ödemeleri).1,Diğer Nakit Girişleri (Çıkışları),Durdurulan Faaliyetlere İlişkin Net Nakit Akışları,Yatırım Faaliyetlerinden Kaynaklanan Nakit Akışları,Bağlı Ortaklıkların Kontrolünün Kaybı Sonucunu Doğuracak Satışlara İlişkin Nakit Girişleri,Bağlı Ortaklıkların Kontrolünün Kaybı Sonucunu Doğurmayan Satışlara İlişkin Nakit Girişleri,Bağlı Ortaklıkların Kontrolünün Elde Edilmesine Yönelik Alışlara İlişkin Nakit Çıkışları,Bağlı Ortaklıklarda İlave Pay Alımlarına ilişkin Nakit Çıkışları,İştiraklerin ve/veya İş Ortaklıklarının Pay Satışı veya Sermaye Azaltımı Sebebiyle Oluşan Nakit Girişleri,İştiraklar ve/veya İş Ortaklıkları Pay Alımı veya Sermaye Artırımı Sebebiyle Oluşan Nakit Çıkışları,İştirakler ve/veya İş Ortaklıkları Sermaye Avansı Ödemelerinden Nakit Çıkışları,Başka İşletmelerin veya Fonların Paylarının veya Borçlanma Araçlarının Satılması Sonucu Elde Edilen Nakit Girişleri,Başka İşletmelerin veya Fonların Paylarının veya Borçlanma Araçlarının Edinimi İçin Yapılan Nakit Çıkışları,Maddi ve Maddi Olmayan Duran Varlıkların Satışından Kaynaklanan Nakit Girişleri,Maddi ve Maddi Olmayan Duran Varlıkların Alımından Kaynaklanan Nakit Çıkışları,Yatırım Amaçlı Gayrimenkul Satımından Kaynaklanan Nakit Girişleri,Yatırım Amaçlı Gayrimenkul Alımından Kaynaklanan Nakit Çıkışları,Satış Amacıyla Elde Tutulan Duran Varlık Satışlarından Kaynaklanan Nakit Girişleri,Satış Amacıyla Elde Tutulan Duran Varlık Alımlarından Nakit Çıkışları,Diğer Uzun Vadeli Varlıkların Satışından Kaynaklanan Nakit Girişleri,Diğer Uzun Vadeli Varlık Alımından Kaynaklanan Nakit Çıkışları,Verilen Nakit Avans ve Borçlar,Verilen Nakit Avans ve Borçlardan Geri Ödemeler,Türev Araçlardan Nakit Girişleri,Devlet Teşviklerinden Elde Edilen Nakit Girişleri,Alınan Temettüler.1,Alınan Faiz.1,Katılım (Kar) Payı ve Diğer Finansal Araçlardan Nakit Girişleri,Diğer Nakit Girişleri (Çıkışları).1,Durdurulan Faaliyetlere İlişkin Net Nakit Akışları.1,Finansman Faaliyetlerinden Nakit Akışları,Bağlı Ortaklıklardaki Kontrolün Kaybına Yol Açmayan Şekilde Ortaklık Payları Değişmelerinden Kaynaklanan Nakit Girişleri,Bağlı Ortaklıklardaki Kontrolün Kaybına Yol Açmayan Şekilde Ortaklık Payları Değişmelerinden Kaynaklanan Nakit Çıkışları,Pay ve Diğer Özkaynağa Dayalı Araçların İhracından Kaynaklanan Nakit Girişleri,Sermaye Avanslarından Nakit Girişleri,İşletmenin Kendi Paylarını ve Diğer Özkaynağa Dayalı Araçlarını Almasıyla İlgili Nakit Çıkışları,İşletmenin Kendi Paylarını ve Diğer Özkaynağa Dayalı Araçlarını Satmasından Kaynaklanan Nakit Girişleri,Borçlanmadan Kaynaklanan Nakit Girişleri,Borç Ödemelerine İlişkin Nakit Çıkışları,İlişkili Taraflardan Alınan Diğer Borçlardaki Artış,İlişkili Taraflardan Alınan Diğer Borçlardaki Azalış,Kira Sözleşmelerinden Kaynaklanan Borç Ödemelerine İlişkin Nakit Çıkışları,Türev Araçlardan Nakit Girişleri.1,Türev Araçlardan Nakit Çıkışları,Ödenen Temettüler,Ödenen Faiz.1,Alınan Faiz.2,Vergi İadeleri (Ödemeleri).2,Diğer Nakit Girişleri (Çıkışları).2,Yabancı Para Çevrim Farklarının Etkisinden Önce Nakit ve Nakit Benzerlerindeki Net Artış (Azalış),Yabancı Para Çevrim Farklarının Nakit ve Nakit Benzerleri Üzerindeki Etkisi,Nakit ve Nakit Benzerlerindeki Net Artış (Azalış)
0,2023,6,1250739407,1991341669,331419233,2841260345,0,0,457869317,0,0,0,9230372144,2097372631,124706111,177733440,0,17252074890,485969,7817019,0,0,456441,0,0,0,43388112,552635,10399345062,0,48411986,96218829,516676957,15725937,11129078947,28381153837,1039296523,0,9339946345,0,232789471,129033250,0,0,0,4004398291,24449912,14065324,132060269,0,14916039385,1398104458,0,247755200,0,0,0,0,0,0,0,7102803,1142595819,0,0,0,2795558280,10669559269,1140000000,4613596,0,0,0,0,-169679779,637798066,3637137345,-2311015576,380468967,0,0,0,6150898273,-3097,10669556172,28381153837,-11240510134,16740793860,16183469124,606202616,-14126456454,2614337406,0,0,0,2614337406,-133929128,-43957553,0,1177612485,-1903649100,1710414110,98982910,0,0,1697208,0,1811094228,342443764,-870548017,0,1282989975,-83651711,-105851558,22199847,1199338264,0,1199338264,-113,1199338377,186084437,1809293823,1199338264,731054390,186084437,9544809,120780528,0,0,-114212394,0,1126800,583124868,0,0,-82855123,-1697209,83651711,0,0,0,0,0,-14875007,-39619030,216843540,0,0,1284320450,0,192197576,0,0,0,-1274571795,-606097868,50285434,0,0,0,126136440,0,0,443980181,593122,2147236194,0,0,0,-223456012,0,-114476359,-10000,-223456012,0,0,-937555261,0,0,0,0,0,0,0,0,0,14161208,-622080477,0,0,0,0,0,0,0,0,0,0,14875007,0,0,-344510999,0,-771728052,0,0,0,0,0,0,50000000,-818396911,0,0,0,0,-1126800,-117548555,-95508289,210852503,0,0,100010510,0,100010510
0,2023,3,1199338377,4653773120,537792194,3608141170,0,0,403658672,0,0,0,7840623073,829597625,4556437,85400240,0,17963542531,485969,7817019,0,0,420590,0,0,0,48126952,555752,10282108266,0,59802320,77232238,75234460,13794263,10565577829,28529120360,1226465169,0,7117790024,0,325168360,17239908,0,0,0,5187511521,122282748,16886789,99881519,0,14113226038,1107217487,0,183058501,0,0,13305237,0,0,0,0,7141478,973335216,0,0,0,2284057919,12131838372,1140000000,4613596,0,0,0,0,-72294560,637798066,3775403824,-736204370,334517312,0,0,0,6406910080,-1969,12131836403,28529120360,-8743494352,8851348190,8638177481,238247504,-7803449096,1047899094,0,0,0,1047899094,-60975807,-21368446,0,272242477,-413105171,824692147,46198952,0,0,6436048,0,877327147,146978098,-271905534,0,752399711,-111305403,-110783506,-521897,641094308,0,641094308,-116,641094424,102723712,3804780425,641094308,219494722,102723712,2959740,53739292,0,0,-48857956,0,1126800,82045829,0,0,-46105425,-6436048,111305403,0,0,0,0,0,0,-33006625,3032036465,0,0,524993411,0,246444072,0,0,0,99432142,680663729,-442980561,0,0,0,201493591,0,0,1627132086,94857995,3892625495,0,0,0,949433,0,-88794503,0,949433,0,0,-893218504,0,0,0,0,0,0,0,0,0,-846,-402969219,0,0,0,0,0,0,0,0,0,0,0,0,0,-490248439,0,-149119960,0,0,0,0,0,0,50000000,-259997980,0,0,-1122429,0,-1126800,0,-30217729,93344978,0,0,2762441961,0,2762441961
0,2022,12,641094424,1891331159,2263690,4191875205,0,0,650113184,0,0,0,7944742575,1552724624,6975660,180975993,0,16421002090,485969,7817019,0,0,413395,0,0,0,41690903,559416,9995785542,0,41187667,34768968,83141322,13076506,10218926707,26639928797,1145816984,0,7657192720,0,135441366,21235402,0,825359,0,3560375751,59184610,13597594,38564354,0,12632234140,1339553829,0,175427120,0,0,12644733,0,0,0,0,7145162,1011679622,0,0,0,2546450466,11461246044,1140000000,4613596,0,0,0,0,-72294560,637798066,3808002938,-765744232,334517312,0,0,0,4200016132,-1853,11461244191,26639928797,-10151815316,27397320022,26475163502,964732332,-23128025139,4269294883,0,0,0,4269294883,-219094791,-71286249,0,3306896297,-4436313575,2849496565,186789082,0,0,25188128,0,3061473775,392710918,-920768231,0,2533416462,-359081248,-453122079,94040831,2174335214,0,2174335214,-1578,2174336792,344938805,-1782236923,2174335214,1044405712,344938805,10774409,145206384,0,0,-158208654,0,0,492585826,0,0,9461898,-25188128,359081248,0,0,0,0,0,-184116485,49870409,-4209862203,0,0,-2576986531,0,-548719432,0,0,0,-4722946112,331252212,1763662996,0,0,0,108098485,0,0,1539571115,-103794936,-991121277,0,0,0,-767786922,0,-22410664,-918060,-767786922,0,0,-760379686,0,0,0,0,0,0,0,0,0,136967024,-1080857440,0,0,0,0,0,0,0,0,0,0,185742332,0,0,-2231602,0,-922806299,0,0,0,0,0,636059352,1832841910,-2652835836,0,0,-2840354,740250,-9376789,-901629918,-89141165,263376251,0,0,-3465422908,0,-3465422908
0,2022,9,2174336792,4125465975,97688988,2894582588,0,0,353997927,0,0,0,7733967757,1334172898,44690145,366353842,0,16950920120,485969,7817019,0,0,356351,0,0,0,35802720,562806,9682492466,0,34812164,22360415,99977150,10351688,9895018748,26845938868,755162963,0,9921523033,0,100621262,465083981,0,0,0,2469992057,3724369,16156153,85572366,0,13817836184,1334050873,0,157724160,0,0,11399237,0,0,0,0,7153803,691478094,0,0,0,2201806167,10826296982,1140000000,4613596,0,0,0,0,-82359797,11803953,4165208721,-1159617229,334517312,0,0,0,4019761589,-465,10826296517,26845938868,-8980589055,19681793642,18980618798,732712689,-16107477404,3574316238,0,0,0,3574316238,-138655197,-52472834,0,3111983684,-3584146422,2911025469,192468699,0,0,17674097,0,3121168265,320609575,-724218048,0,2717559792,-325191145,-370980298,45789153,2392368647,0,2392368647,-190,2392368837,255184841,625570436,2392368647,779958571,255184841,47691,104929466,0,0,-134846039,0,0,407441152,0,0,-6815460,-17674097,325191145,0,0,0,0,0,-183788156,30288028,-1776790169,0,0,-1253559396,0,-252550376,0,0,0,-4520645772,562212491,3462115315,0,0,0,62889476,0,0,449196061,-286447968,1395537049,0,0,0,-748832696,0,-20245272,-888645,-748832696,0,0,-468584435,0,0,0,0,0,0,0,0,0,474307,-562005457,0,0,0,0,0,0,0,0,0,0,183788156,0,0,-90841441,0,-1388274093,0,0,0,0,0,0,698133127,-1775056106,0,0,-1906689,0,0,-450814959,-58341436,199711970,0,0,-1231288092,0,-1231288092
0,2022,6,2392368837,5892517617,275480512,2691896950,0,0,290672574,0,0,0,5987593544,2060831093,57564,50417488,0,17249467342,485969,7817019,0,0,657133,0,0,0,27473762,566196,9526757816,0,33268799,20992791,16951380,8638659,9643609524,26893076866,743491070,0,8319766367,0,84067575,461428691,0,0,0,3761560577,220528768,15477587,117409194,0,13723729829,1493714223,0,154194480,0,0,10756523,0,0,0,0,7162443,647873799,0,0,0,2313701468,10855646035,1140000000,4613596,0,0,0,0,-82359797,11803953,4197866897,-1027632085,334517312,0,0,0,3987104674,-466,10855645569,26893076866,-6984211332,12853990395,12441135655,433412095,-9716186245,3137804150,0,0,0,3137804150,-78336587,-34120674,0,2331755594,-2588436331,2768666152,234518950,0,0,9345139,0,3012530241,198600365,-520251353,0,2690879253,-401147959,-398143479,-3004480,2289731294,0,2289731294,-191,2289731485,170668303,2067366792,2289731294,660210685,170668303,47691,49899847,0,0,-63156019,0,0,314921690,0,0,-49617575,-9345139,401147959,0,0,0,0,0,-183788156,29432084,-357493059,0,0,-1050433544,0,-189525805,0,0,0,-2779474649,-163078080,1979033697,0,0,0,74010685,0,0,1740773223,31201414,2592448920,0,0,0,-514694969,0,-9498515,-888644,-514694969,0,0,-356579591,0,0,0,0,0,0,0,0,0,474307,-315011204,0,0,0,0,0,0,0,0,0,0,183788156,0,0,-225830850,0,-1175023651,0,0,0,0,0,0,573525427,-1363295270,0,0,0,0,0,-450814959,-39426665,104987816,0,0,535763550,0,535763550
0,2022,3,2289731485,7695740724,28823,4417252649,0,0,205876045,0,0,0,4074680263,2206777694,6713191,52443312,0,18659512701,485969,7817019,0,0,294983,0,0,0,21925429,569587,9442632602,0,29755179,21817234,0,2960773,9528258775,28187771476,1096086045,0,8462171854,0,79903321,9899425,0,0,0,4973563038,192936810,20194173,174443238,0,15009197904,1472591817,0,143515680,0,0,9891521,0,0,0,0,7171083,475459832,0,141882682,0,2250512615,10928061261,1140000000,4613596,0,0,0,0,-82359797,11803953,4352324258,-908312276,123107868,0,0,0,5116236674,-304,10928060957,28187771476,-4753450218,6025571147,5882736231,156685152,-4544531210,1481039937,0,0,0,1481039937,-35199741,-15019553,0,1259806794,-1226390391,1464237046,183017281,0,0,3796806,0,1651051133,58228256,-266573889,0,1442705500,-272058544,-170855589,-101202955,1170646956,0,1170646956,-29,1170646985,87349614,2509586201,1170646956,126560604,87349614,613285,27934168,0,0,-24580787,0,0,-52646576,0,0,0,-3796806,272058544,0,0,0,0,0,-182535378,2164540,1553232794,0,0,-2746920424,0,-104367126,0,0,0,-873868613,-309849124,2413281114,0,0,0,187319167,0,0,2952784323,34853477,2850440354,0,0,0,-334487624,0,-5619733,-746796,-334487624,0,0,46263122,0,0,0,0,0,0,0,0,0,447097,-136722617,0,0,0,0,0,0,0,0,0,0,182535378,0,0,3264,0,-216862666,0,0,0,0,0,0,11000000,-252576518,0,0,-420328,0,0,0,-18301131,43435311,0,0,2338986657,0,2338986657
0,2021,12,1170646985,5356754067,32088,1691709451,0,0,101510513,0,0,0,3196541381,1898504568,4388683,88232027,0,12337672778,485969,7817019,0,0,296634,0,0,0,18128623,572977,9397755225,0,29973529,20241236,0,2025535,9477296747,21814969525,1036649389,0,6081804826,0,55381898,4826870,0,0,0,2020765986,341275305,18390116,31375007,0,9590469397,1574748208,0,129204240,0,0,8203595,0,0,0,0,7183812,455696250,0,87895353,0,2262931458,9961568945,1140000000,4613596,0,0,0,0,-82359797,11803953,4387400149,-704204936,123107868,0,0,0,1228500874,-275,9961568670,21814969525,-3060933610,14764791145,14263797024,549598209,-9982435022,4782356123,0,0,0,4782356123,-96995954,-45766708,0,3316771378,-3158943994,4797420845,140168238,-5411705,0,1021476,0,4933198854,373346006,-839512420,0,4467032440,-614325221,-904385560,290060339,3852707219,0,3852707219,-19,3852707238,245342436,5076681149,3852707219,1081575955,245342436,7388389,72433555,0,0,208516296,0,0,71709953,0,0,6835792,-1021476,614325221,0,0,0,0,0,-139115854,-4838357,739212192,0,0,-425490504,0,-79070819,0,0,0,-1362286965,-1567190124,3632486729,0,0,0,1534842,0,0,606212998,-66983965,5673495366,0,0,0,-581530631,0,-13755582,-1528004,-581530631,0,0,-155175055,0,0,0,0,0,0,0,0,0,4721029,-299123479,0,0,0,0,0,0,0,0,0,0,139256571,0,0,-29176,0,-1004976638,0,0,0,0,0,0,199469407,-934036344,0,0,0,67725075,-129648538,0,-280381719,71895481,0,0,3916529456,0,3916529456
0,2021,9,3852707238,3314144337,2889,1337395542,0,0,35642758,0,0,0,2442788717,1088330250,3953431,48407223,0,8270665147,485969,7817019,0,0,5705632,0,0,0,18003867,576367,5881822252,1666323,36003605,4157414,0,1059350,5957297798,14227962945,730989552,0,3806073690,0,51967996,4887349,0,0,0,1630175592,213060881,19833269,30061230,0,6487049559,1157738692,0,90758800,0,0,5347326,0,0,0,0,7194698,360269814,0,208213149,0,1829522479,5911391169,1140000000,4613596,0,0,0,0,-82359797,11803953,1476205991,-117356676,123107868,0,0,0,1218882419,-262,5911390907,14227962945,-1775829044,10051294834,9759222084,327864114,-6998017088,3053277746,0,0,0,3053277746,-68980117,-31035973,0,792565085,-878250327,2867576414,67205313,0,0,756003,0,2935537730,328757079,-479434250,0,2784860559,-648366750,-574732367,-73634383,2136493809,0,2136493809,-6,2136493815,182488812,2735520312,2136493809,921753117,182488812,456432,58991159,0,0,7346791,0,61923463,91644488,0,0,-55087671,-756003,648366750,0,0,0,0,0,-66128903,-7492201,56555699,0,0,-86273170,0,-18608818,0,0,0,-617026001,-740931984,1335943785,0,0,0,-5988627,0,0,215633490,-26192976,3114802625,0,0,0,-367936686,0,-9762142,-1583485,-367936686,0,0,-103644546,0,0,0,0,0,0,0,0,0,4271248,-174044720,0,0,0,0,0,0,0,0,0,0,66128903,0,0,23,0,-757956040,0,0,0,0,0,0,199474639,-901400179,0,0,-827735,67725075,-129648538,0,-42105542,48826240,0,0,1873919726,0,1873919726
0,2021,6,2136493815,2722099244,14948,1648440796,0,0,48059791,0,0,10252936,2197434051,1037873528,4517589,36317555,0,7705010438,485969,7817019,0,0,5228847,0,0,0,17147541,579758,5830887948,1523788,34997062,4556835,0,0,5903224767,13608235205,700315146,0,3315530064,0,56647797,5340723,0,0,0,2011120353,276010796,11553341,66499861,0,6443018081,1316962362,0,91207600,0,0,4896663,0,0,0,0,7205584,346997270,0,188300252,0,1955569731,5209647663,1140000000,4613596,0,0,0,0,-82359797,11803953,1485706296,-103230513,123107868,0,0,0,1209397376,-270,5209647393,13608235205,-210883097,6372092783,1310468652,38950491,-4357614786,2014477997,0,0,0,2014477997,-43980847,-20662558,0,470797117,-537480691,1883151018,66655610,0,0,-100323,0,1949706305,251526107,-368659769,0,1832572643,-411963773,-361729139,-50234634,1420608870,0,1420608870,-14,1420608884,121074416,1842857554,1420608870,562890682,121074416,474169,31764840,0,0,2911455,0,26452357,92515228,0,0,-65340607,100323,411963773,0,0,0,0,0,-66103072,7077800,-42422517,0,0,-397336160,0,-30549065,0,0,0,-373619262,-690874683,831278958,0,0,0,35132516,0,0,596589137,-13043958,1941077035,0,0,0,-92547701,0,-4261095,-1410685,-92547701,0,0,-5270087,0,0,0,0,0,0,0,0,0,3902768,-75263891,0,0,0,0,0,0,0,0,0,0,66103072,0,0,-12036,0,-555712834,0,0,0,0,0,0,166038839,-678898962,0,0,-492260,64574355,-91026712,0,-47925101,32017007,0,0,1281874633,0,1281874633
0,2021,3,1420608884,1927889795,84498119,1179365441,0,0,78789740,0,0,59613131,2081029304,482424054,6882449,41506740,0,5941998773,485969,7817019,0,0,4435955,0,0,0,17552672,583148,5828540401,1274343,33427231,2267905,0,122058,5896506701,11838505474,642232533,0,2832332123,0,52611070,5177908,0,0,0,1549772674,82348034,13948893,111211063,0,5289634298,1527463854,0,86012080,0,0,4144313,0,0,0,0,7234401,316642621,0,202904902,0,2144402171,4404469223,1140000000,4613596,0,0,0,0,-82359797,11803953,1506350322,0,123107868,0,0,0,1199688612,-218,4404469005,11838505474,-383269243,2731656573,563363210,15495506,-1945382659,786273914,0,0,0,786273914,-21619967,-11248884,0,289679840,-378623277,664461626,66343787,0,0,379172,0,731184585,158379701,-276752067,0,612812219,-111547512,-79527497,-32020015,501264707,0,501264707,38,501264669,61822732,689662578,501264707,42790204,61822732,0,15451711,0,0,4041873,0,87579963,-59076951,0,0,-114700802,-379172,111547512,110417,0,0,0,0,-66028708,2421629,156895683,0,0,79476570,0,-60486122,0,0,0,-261054725,-133136279,340289340,0,0,0,74891825,0,0,135270275,-18355201,700950594,0,0,0,-7201097,0,-3144018,-928322,-7201097,-14579,0,-47971117,0,0,0,0,0,0,0,0,0,3444410,-33023392,0,0,0,0,0,0,0,0,0,0,66103072,0,0,-84495207,0,-154026277,0,0,0,0,0,0,164106757,-230574969,0,0,-465780,0,-86752547,0,-14945459,14605721,0,0,487665184,0,487665184
