Mean_X1,Std_X1,Var_X1,Min_X1,Max_X1,Mode_X1,Median_X1,Quantile1_X1,Quantile3_X1,Skew_X1,Kurt_X1,Mean_Y1,Std_Y1,Var_Y1,Min_Y1,Max_Y1,Mode_Y1,Median_Y1,Quantile1_Y1,Quantile3_Y1,Skew_Y1,Kurt_Y1,Mean_X2,Std_X2,Var_X2,Min_X2,Max_X2,Mode_X2,Median_X2,Quantile1_X2,Quantile3_X2,Skew_X2,Kurt_X2,Mean_Y2,Std_Y2,Var_Y2,Min_Y2,Max_Y2,Mode_Y2,Median_Y2,Quantile1_Y2,Quantile3_Y2,Skew_Y2,Kurt_Y2,Mean_X3,Std_X3,Var_X3,Min_X3,Max_X3,Mode_X3,Median_X3,Quantile1_X3,Quantile3_X3,Skew_X3,Kurt_X3,Mean_Y3,Std_Y3,Var_Y3,Min_Y3,Max_Y3,Mode_Y3,Median_Y3,Quantile1_Y3,Quantile3_Y3,Skew_Y3,Kurt_Y3,Mean_X4,Std_X4,Var_X4,Min_X4,Max_X4,Mode_X4,Median_X4,Quantile1_X4,Quantile3_X4,Skew_X4,Kurt_X4,Mean_Y4,Std_Y4,Var_Y4,Min_Y4,Max_Y4,Mode_Y4,Median_Y4,Quantile1_Y4,Quantile3_Y4,Skew_Y4,Kurt_Y4,Mean_X5,Std_X5,Var_X5,Min_X5,Max_X5,Mode_X5,Median_X5,Quantile1_X5,Quantile3_X5,Skew_X5,Kurt_X5,Mean_Y5,Std_Y5,Var_Y5,Min_Y5,Max_Y5,Mode_Y5,Median_Y5,Quantile1_Y5,Quantile3_Y5,Skew_Y5,Kurt_Y5,Mean_X6,Std_X6,Var_X6,Min_X6,Max_X6,Mode_X6,Median_X6,Quantile1_X6,Quantile3_X6,Skew_X6,Kurt_X6,Mean_Y6,Std_Y6,Var_Y6,Min_Y6,Max_Y6,Mode_Y6,Median_Y6,Quantile1_Y6,Quantile3_Y6,Skew_Y6,Kurt_Y6,Mean_X7,Std_X7,Var_X7,Min_X7,Max_X7,Mode_X7,Median_X7,Quantile1_X7,Quantile3_X7,Skew_X7,Kurt_X7,Mean_Y7,Std_Y7,Var_Y7,Min_Y7,Max_Y7,Mode_Y7,Median_Y7,Quantile1_Y7,Quantile3_Y7,Skew_Y7,Kurt_Y7,Mean_X8,Std_X8,Var_X8,Min_X8,Max_X8,Mode_X8,Median_X8,Quantile1_X8,Quantile3_X8,Skew_X8,Kurt_X8,Mean_Y8,Std_Y8,Var_Y8,Min_Y8,Max_Y8,Mode_Y8,Median_Y8,Quantile1_Y8,Quantile3_Y8,Skew_Y8,Kurt_Y8,Mean_X9,Std_X9,Var_X9,Min_X9,Max_X9,Mode_X9,Median_X9,Quantile1_X9,Quantile3_X9,Skew_X9,Kurt_X9,Mean_Y9,Std_Y9,Var_Y9,Min_Y9,Max_Y9,Mode_Y9,Median_Y9,Quantile1_Y9,Quantile3_Y9,Skew_Y9,Kurt_Y9,Mean_X10,Std_X10,Var_X10,Min_X10,Max_X10,Mode_X10,Median_X10,Quantile1_X10,Quantile3_X10,Skew_X10,Kurt_X10,Mean_Y10,Std_Y10,Var_Y10,Min_Y10,Max_Y10,Mode_Y10,Median_Y10,Quantile1_Y10,Quantile3_Y10,Skew_Y10,Kurt_Y10,Mean_X11,Std_X11,Var_X11,Min_X11,Max_X11,Mode_X11,Median_X11,Quantile1_X11,Quantile3_X11,Skew_X11,Kurt_X11,Mean_Y11,Std_Y11,Var_Y11,Min_Y11,Max_Y11,Mode_Y11,Median_Y11,Quantile1_Y11,Quantile3_Y11,Skew_Y11,Kurt_Y11,Mean_X12,Std_X12,Var_X12,Min_X12,Max_X12,Mode_X12,Median_X12,Quantile1_X12,Quantile3_X12,Skew_X12,Kurt_X12,Mean_Y12,Std_Y12,Var_Y12,Min_Y12,Max_Y12,Mode_Y12,Median_Y12,Quantile1_Y12,Quantile3_Y12,Skew_Y12,Kurt_Y12,Mean_X13,Std_X13,Var_X13,Min_X13,Max_X13,Mode_X13,Median_X13,Quantile1_X13,Quantile3_X13,Skew_X13,Kurt_X13,Mean_Y13,Std_Y13,Var_Y13,Min_Y13,Max_Y13,Mode_Y13,Median_Y13,Quantile1_Y13,Quantile3_Y13,Skew_Y13,Kurt_Y13,Mean_X14,Std_X14,Var_X14,Min_X14,Max_X14,Mode_X14,Median_X14,Quantile1_X14,Quantile3_X14,Skew_X14,Kurt_X14,Mean_Y14,Std_Y14,Var_Y14,Min_Y14,Max_Y14,Mode_Y14,Median_Y14,Quantile1_Y14,Quantile3_Y14,Skew_Y14,Kurt_Y14,Mean_X15,Std_X15,Var_X15,Min_X15,Max_X15,Mode_X15,Median_X15,Quantile1_X15,Quantile3_X15,Skew_X15,Kurt_X15,Mean_Y15,Std_Y15,Var_Y15,Min_Y15,Max_Y15,Mode_Y15,Median_Y15,Quantile1_Y15,Quantile3_Y15,Skew_Y15,Kurt_Y15,Mean_X16,Std_X16,Var_X16,Min_X16,Max_X16,Mode_X16,Median_X16,Quantile1_X16,Quantile3_X16,Skew_X16,Kurt_X16,Mean_Y16,Std_Y16,Var_Y16,Min_Y16,Max_Y16,Mode_Y16,Median_Y16,Quantile1_Y16,Quantile3_Y16,Skew_Y16,Kurt_Y16,Mean_X17,Std_X17,Var_X17,Min_X17,Max_X17,Mode_X17,Median_X17,Quantile1_X17,Quantile3_X17,Skew_X17,Kurt_X17,Mean_Y17,Std_Y17,Var_Y17,Min_Y17,Max_Y17,Mode_Y17,Median_Y17,Quantile1_Y17,Quantile3_Y17,Skew_Y17,Kurt_Y17,Mean_X18,Std_X18,Var_X18,Min_X18,Max_X18,Mode_X18,Median_X18,Quantile1_X18,Quantile3_X18,Skew_X18,Kurt_X18,Mean_Y18,Std_Y18,Var_Y18,Min_Y18,Max_Y18,Mode_Y18,Median_Y18,Quantile1_Y18,Quantile3_Y18,Skew_Y18,Kurt_Y18,Mean_X19,Std_X19,Var_X19,Min_X19,Max_X19,Mode_X19,Median_X19,Quantile1_X19,Quantile3_X19,Skew_X19,Kurt_X19,Mean_Y19,Std_Y19,Var_Y19,Min_Y19,Max_Y19,Mode_Y19,Median_Y19,Quantile1_Y19,Quantile3_Y19,Skew_Y19,Kurt_Y19,Mean_X20,Std_X20,Var_X20,Min_X20,Max_X20,Mode_X20,Median_X20,Quantile1_X20,Quantile3_X20,Skew_X20,Kurt_X20,Mean_Y20,Std_Y20,Var_Y20,Min_Y20,Max_Y20,Mode_Y20,Median_Y20,Quantile1_Y20,Quantile3_Y20,Skew_Y20,Kurt_Y20,Mean_X21,Std_X21,Var_X21,Min_X21,Max_X21,Mode_X21,Median_X21,Quantile1_X21,Quantile3_X21,Skew_X21,Kurt_X21,Mean_Y21,Std_Y21,Var_Y21,Min_Y21,Max_Y21,Mode_Y21,Median_Y21,Quantile1_Y21,Quantile3_Y21,Skew_Y21,Kurt_Y21
129.72590361445782,32.36290528830183,1047.3576386995946,43,229,121,124.0,109.0,141.25,0.8250252746915627,0.35779930146918915,184.15512048192772,26.7551611178286,715.8386464409674,60,246,205,189.0,172.0,202.0,-1.582795505178649,4.029074439974941,148.66114457831324,23.429389361813328,548.9362858674516,61,209,155,149.0,133.0,163.0,-0.04655479580059869,0.11918126821126496,165.9487951807229,22.615290648038126,511.4513710952407,78,225,172,169.0,156.0,182.0,-1.0637978260379524,1.6310118992581506,156.23042168674698,18.041001796600117,325.47774582492866,79,195,164,158.0,145.0,168.0,-0.6903686845487379,1.1845845434546387,142.15662650602408,19.421564061458167,377.1971505933235,85,191,128,143.0,128.0,157.0,-0.4416160501464891,-0.0752915270707355,148.84337349397592,21.009216925963525,441.3871958421922,77,211,152,149.0,136.0,162.0,-0.09250307812905897,0.34788992019876464,125.51506024096386,20.946525660626097,438.7569372512676,75,177,121,127.0,108.0,142.0,-0.13725210490135134,-0.8913778663661795,138.63253012048193,29.88980105593705,893.4002071634956,71,228,143,135.0,118.0,158.0,0.4315918039401243,-0.2856240704112154,117.88403614457832,26.081322836074403,680.2354008795362,49,190,127,120.0,101.0,133.0,-0.013591052165010593,0.13882970010657347,141.34337349397592,20.07143016738878,402.86230896436433,69,189,143,144.5,130.0,156.0,-0.7946377551723057,0.7205311326506854,111.97439759036145,15.711605492369884,246.8545471478675,61,151,125,112.5,101.0,125.25,-0.439199488213988,-0.26791642404507776,142.01355421686748,24.94763378340161,622.3844313907213,53,191,164,148.0,128.0,161.0,-0.907085996268184,0.394744239915362,90.25,15.841146758312709,250.94193061840122,42,137,94,92.0,78.75,101.0,-0.18408309980278875,-0.2032339425134988,142.29518072289156,29.60168314326906,876.2596449144996,39,200,151,150.0,131.0,162.0,-1.2067289170757898,0.9718752888367397,90.79819277108433,19.924100242787716,396.96977048465357,41,155,80,90.0,76.0,104.0,0.35597355980794204,0.19087810790538384,141.18373493975903,35.3751620206886,1251.402087989969,24,226,154,150.0,130.0,165.0,-1.2709224750572716,1.2152477222657572,92.38253012048193,30.34216230756037,920.6468134983372,17,182,62,91.5,66.75,116.0,0.06776055309846031,-0.5742140710388943,125.1566265060241,15.677640207591608,245.78840247869306,57,193,124,127.0,118.0,134.0,-0.4346025903940689,2.1764066972055875,114.60240963855422,13.414105053861988,179.9382143960457,64,163,126,117.0,106.0,126.0,-0.668011343391853,0.4128067490383378,124.1671686746988,16.438855319603807,270.2359642188664,42,165,130,127.0,115.0,135.0,-0.8420897692771078,1.5649491791880807,94.95030120481928,19.10190817266015,364.8828958367406,41,149,92,95.0,83.0,108.0,-0.09767785305334828,-0.19422245078473255,128.10993975903614,20.77499128864132,431.60026304312277,27,187,128,131.0,118.0,142.0,-0.9090765775224785,1.7440839733034466,101.31024096385542,26.6676684491727,711.1645405150012,39,165,76,103.5,77.75,122.0,-0.05852762433047138,-0.9076796429709941,129.78765060240963,25.665767316958107,658.7316119682349,12,209,136,133.0,119.0,144.25,-1.0168855861023154,2.508887463052341,104.31626506024097,36.53291629968105,1334.6539733595014,20,187,110,113.0,74.0,133.0,-0.35049992603255614,-0.8906566752685996,110.769578313253,16.188079402882813,262.0539147540388,55,192,112,110.0,103.0,119.0,0.5832338682139708,2.9374248720275533,122.22289156626506,14.403525840355025,207.46155663377493,67,168,134,123.5,112.0,133.0,-0.42663723620543526,0.08015623458465893,109.68222891566265,14.235571950221454,202.65150874993185,52,158,114,110.0,101.0,119.0,-0.17714943605995262,0.8776773595168939,107.79367469879519,21.965650320846404,482.48979401769975,51,166,105,107.0,94.0,123.0,0.002340678055629423,-0.29874092785801354,118.72138554216868,17.25697254869629,297.8031015464573,62,189,108,118.0,108.0,129.0,0.16230291035006128,0.45833261547994963,119.019578313253,26.13714685412505,683.150445674099,46,180,125,125.0,100.0,138.0,-0.5011387222967381,-0.4952656115558316,123.94578313253012,19.996758718980303,399.87035926511476,66,201,122,122.0,112.0,135.0,0.28641081801928925,0.6588025407528608,126.20030120481928,31.994351875687965,1023.6385519453379,26,199,154,135.0,112.75,148.0,-0.9349580360050711,0.22212687880944415,97.65060240963855,21.822779267564407,476.2336949608389,40,189,92,94.0,84.0,108.0,0.8594107828112515,1.2956477473362895,133.1777108433735,17.322991031610847,300.0860182812699,70,190,119,133.0,120.0,146.0,0.03301713180121112,-0.0020834877434241506,97.88403614457832,19.407827205468003,376.66375683730394,42,167,89,96.0,86.0,110.0,0.34419836690419103,0.3749421266380426,121.27710843373494,22.84266509164328,521.7873484889785,69,188,106,120.0,104.0,135.25,0.378301903297614,-0.10271812753649767,104.6144578313253,22.46953027225616,504.879790655836,45,185,99,103.0,90.0,118.0,0.28402316680397927,0.29136088957739226,126.13102409638554,26.949581463004073,726.2799410310928,53,196,124,128.0,105.0,146.0,-0.1948537943093407,-0.5681935076595068,108.75753012048193,25.891173870418307,670.3528843882317,30,197,98,108.0,94.0,122.0,0.10296235931155284,0.49431060236288804,129.664156626506,32.240005570207096,1039.4179591669847,32,206,130,138.0,106.0,154.0,-0.6847099553186954,-0.3030421825565841
